names,scores,logfoldchanges,pvals,pvals_adj,pvals_adj_BH
KCNK15-AS1,-0.10418637,-2.5045097,0.9170214512496054,1.0,1.0
LINC02365,-0.10418637,-2.7191832,0.9170214512496054,1.0,1.0
ZNF653,-0.10418637,-2.1225955,0.9170214512496054,1.0,1.0
HAPLN1,-0.10418637,-2.0283384,0.9170214512496054,1.0,1.0
LINC02172,-0.10418637,-2.099543,0.9170214512496054,1.0,1.0
DAZL,-0.10418637,-2.66754,0.9170214512496054,1.0,1.0
OSR2,-0.10418637,-2.3158257,0.9170214512496054,1.0,1.0
HSD3B7,-0.10418637,-2.432886,0.9170214512496054,1.0,1.0
CDKN2AIPNL,-0.10418637,-2.9187245,0.9170214512496054,1.0,1.0
ADORA2A-AS1,-0.10418637,-2.0750237,0.9170214512496054,1.0,1.0
RGS5-AS1,-0.10418637,-2.2838361,0.9170214512496054,1.0,1.0
PCDHB13,-0.10418637,-2.5040076,0.9170214512496054,1.0,1.0
MAP3K14-AS1,-0.10418637,-2.0173812,0.9170214512496054,1.0,1.0
CLDN10,-0.10418637,-2.432886,0.9170214512496054,1.0,1.0
KIF19,-0.10418637,-2.0132163,0.9170214512496054,1.0,1.0
SIX1,-0.10418637,-2.550389,0.9170214512496054,1.0,1.0
ASIC3,-0.10418637,-2.058287,0.9170214512496054,1.0,1.0
FSHR,-0.10418637,-2.261713,0.9170214512496054,1.0,1.0
PROM2,-0.10418637,-2.1955342,0.9170214512496054,1.0,1.0
PPARG,-0.10418637,-2.2257555,0.9170214512496054,1.0,1.0
LINC01842,-0.10418637,-2.5077727,0.9170214512496054,1.0,1.0
GAS6-AS1,-0.10418637,-2.1352787,0.9170214512496054,1.0,1.0
SELE,-0.10418637,-2.692778,0.9170214512496054,1.0,1.0
LINC01170,-0.10418637,-2.24329,0.9170214512496054,1.0,1.0
METRNL,-0.10418637,-2.3507402,0.9170214512496054,1.0,1.0
C5orf34-AS1,-0.10418637,-2.1299253,0.9170214512496054,1.0,1.0
CFAP47,-0.10418637,-3.2524095,0.9170214512496054,1.0,1.0
AATBC,-0.10418637,-2.165568,0.9170214512496054,1.0,1.0
CHRNA6,-0.10418637,-2.5235167,0.9170214512496054,1.0,1.0
FBXL8,-0.10418637,-2.5640438,0.9170214512496054,1.0,1.0
LINC02767,-0.10418637,-2.1671355,0.9170214512496054,1.0,1.0
HELLPAR,-0.1610153,-24.33546,0.8720813524392248,1.0,1.0
MMP11,-0.1610153,-24.369995,0.8720813524392248,1.0,1.0
LINC00853,-0.1610153,-24.469463,0.8720813524392248,1.0,1.0
DEFB119,-0.1610153,-24.09098,0.8720813524392248,1.0,1.0
SI,-0.1610153,-23.781614,0.8720813524392248,1.0,1.0
PIGO,-0.1610153,-24.129116,0.8720813524392248,1.0,1.0
CDCP1,-0.1610153,-23.921425,0.8720813524392248,1.0,1.0
LINC02593,-0.1610153,-24.30277,0.8720813524392248,1.0,1.0
PABPC5-AS1,-0.1610153,-23.330297,0.8720813524392248,1.0,1.0
NFE2L3,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
NAALADL1,-0.1610153,-24.411276,0.8720813524392248,1.0,1.0
C11orf97,-0.1610153,-24.594086,0.8720813524392248,1.0,1.0
LINC02680,-0.1610153,-24.877836,0.8720813524392248,1.0,1.0
HMGA2,-0.1610153,-24.155987,0.8720813524392248,1.0,1.0
TMEM40,-0.1610153,-24.30277,0.8720813524392248,1.0,1.0
STAC3,-0.1610153,-24.006319,0.8720813524392248,1.0,1.0
AZU1,-0.1610153,-24.158516,0.8720813524392248,1.0,1.0
C19orf38,-0.1610153,-24.11418,0.8720813524392248,1.0,1.0
LINC00877,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
LIPN,-0.1610153,-23.87585,0.8720813524392248,1.0,1.0
TBXA2R,-0.1610153,-24.089397,0.8720813524392248,1.0,1.0
PRCD,-0.1610153,-24.476858,0.8720813524392248,1.0,1.0
SLC36A3,-0.1610153,-24.154305,0.8720813524392248,1.0,1.0
TMEM212,-0.1610153,-24.006319,0.8720813524392248,1.0,1.0
STK32A-AS1,-0.1610153,-24.714985,0.8720813524392248,1.0,1.0
LINC00839,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
LINC00868,-0.1610153,-23.781614,0.8720813524392248,1.0,1.0
ABCA12,-0.1610153,-24.415651,0.8720813524392248,1.0,1.0
BLK,-0.1610153,-23.741364,0.8720813524392248,1.0,1.0
GALNT5,-0.1610153,-24.208082,0.8720813524392248,1.0,1.0
HPN,-0.1610153,-24.176395,0.8720813524392248,1.0,1.0
ZNF17,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
LIPH,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
ALAS2,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
PFKFB1,-0.1610153,-24.08966,0.8720813524392248,1.0,1.0
NFILZ,-0.1610153,-23.991549,0.8720813524392248,1.0,1.0
CPA5,-0.1610153,-24.415651,0.8720813524392248,1.0,1.0
MMD2,-0.1610153,-24.714985,0.8720813524392248,1.0,1.0
KCNJ4,-0.1610153,-23.901619,0.8720813524392248,1.0,1.0
DNAH11,-0.1610153,-24.11337,0.8720813524392248,1.0,1.0
IFITM1,-0.1610153,-24.176395,0.8720813524392248,1.0,1.0
ZMYND10,-0.1610153,-24.11418,0.8720813524392248,1.0,1.0
NPPA,-0.1610153,-24.565968,0.8720813524392248,1.0,1.0
LRRC52-AS1,-0.1610153,-24.176395,0.8720813524392248,1.0,1.0
SRL,-0.1610153,-24.109606,0.8720813524392248,1.0,1.0
ZBTB20-AS4,-0.1610153,-24.11337,0.8720813524392248,1.0,1.0
ZYG11A,-0.1610153,-24.155987,0.8720813524392248,1.0,1.0
LINC02731,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
FGF17,-0.1610153,-23.921425,0.8720813524392248,1.0,1.0
ZNF408,-0.1610153,-24.158516,0.8720813524392248,1.0,1.0
SYCE1,-0.1610153,-23.848429,0.8720813524392248,1.0,1.0
ATP12A,-0.1610153,-23.676765,0.8720813524392248,1.0,1.0
DES,-0.1610153,-24.176395,0.8720813524392248,1.0,1.0
LINC02436,-0.1610153,-23.676765,0.8720813524392248,1.0,1.0
LINC02832,-0.1610153,-24.424467,0.8720813524392248,1.0,1.0
ARHGAP9,-0.1610153,-24.670229,0.8720813524392248,1.0,1.0
MBNL1-AS1,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
LINC02226,-0.1610153,-23.330297,0.8720813524392248,1.0,1.0
EGR2,-0.1610153,-23.528513,0.8720813524392248,1.0,1.0
RGS10,-0.1610153,-24.324774,0.8720813524392248,1.0,1.0
PABPC1L2B,-0.1610153,-23.908182,0.8720813524392248,1.0,1.0
ELF3-AS1,-0.1610153,-24.154305,0.8720813524392248,1.0,1.0
OTUB2,-0.1610153,-24.089397,0.8720813524392248,1.0,1.0
PCAT19,-0.1610153,-24.840385,0.8720813524392248,1.0,1.0
DTD1-AS1,-0.1610153,-23.951168,0.8720813524392248,1.0,1.0
LINC02015,-0.1610153,-24.21877,0.8720813524392248,1.0,1.0
IRF8,-0.1610153,-23.781614,0.8720813524392248,1.0,1.0
NOP53-AS1,-0.1610153,-24.424467,0.8720813524392248,1.0,1.0
MRPS9-AS2,-0.1610153,-24.582993,0.8720813524392248,1.0,1.0
SATB1-AS1,-0.1610153,-24.29791,0.8720813524392248,1.0,1.0
CCDC60,-0.1610153,-23.737894,0.8720813524392248,1.0,1.0
HSPB7,-0.1610153,-24.222355,0.8720813524392248,1.0,1.0
SPDYE2B,-0.1610153,-24.109606,0.8720813524392248,1.0,1.0
ZNF350-AS1,-0.1610153,-24.411276,0.8720813524392248,1.0,1.0
LCK,-0.1610153,-24.248753,0.8720813524392248,1.0,1.0
XKR7,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
CGN,-0.1610153,-24.08966,0.8720813524392248,1.0,1.0
FKBP2,-0.1610153,-24.742073,0.8720813524392248,1.0,1.0
HORMAD2,-0.1610153,-24.305696,0.8720813524392248,1.0,1.0
KY,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
HORMAD1,-0.1610153,-24.622007,0.8720813524392248,1.0,1.0
HCG9,-0.1610153,-24.248753,0.8720813524392248,1.0,1.0
MMRN2,-0.1610153,-24.129116,0.8720813524392248,1.0,1.0
ABCC11,-0.1610153,-24.145378,0.8720813524392248,1.0,1.0
GDF9,-0.1610153,-23.951168,0.8720813524392248,1.0,1.0
LRAT,-0.1610153,-24.154305,0.8720813524392248,1.0,1.0
TMEM81,-0.1610153,-24.089397,0.8720813524392248,1.0,1.0
LRTM2,-0.1610153,-23.737894,0.8720813524392248,1.0,1.0
STC2,-0.1610153,-23.741364,0.8720813524392248,1.0,1.0
KCNK7,-0.1610153,-23.991549,0.8720813524392248,1.0,1.0
MEX3B,-0.1610153,-24.415651,0.8720813524392248,1.0,1.0
SAMMSON,-0.1610153,-24.222355,0.8720813524392248,1.0,1.0
WNT6,-0.1610153,-24.594086,0.8720813524392248,1.0,1.0
KLK5,-0.1610153,-24.089397,0.8720813524392248,1.0,1.0
NBAT1,-0.1610153,-24.30277,0.8720813524392248,1.0,1.0
EFCAB8,-0.1610153,-23.319294,0.8720813524392248,1.0,1.0
GALNT3,-0.1610153,-24.222355,0.8720813524392248,1.0,1.0
LRRC74A,-0.1610153,-23.993473,0.8720813524392248,1.0,1.0
LINC01632,-0.1610153,-23.741364,0.8720813524392248,1.0,1.0
GPA33,-0.1610153,-24.248753,0.8720813524392248,1.0,1.0
NTN5,-0.1610153,-24.375584,0.8720813524392248,1.0,1.0
PCDH20,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
SOHLH1,-0.1610153,-24.30277,0.8720813524392248,1.0,1.0
SLC6A2,-0.1610153,-24.135149,0.8720813524392248,1.0,1.0
PDLIM3,-0.1610153,-24.395761,0.8720813524392248,1.0,1.0
NR4A1AS,-0.1610153,-24.006319,0.8720813524392248,1.0,1.0
LINC02156,-0.1610153,-24.561657,0.8720813524392248,1.0,1.0
LINC00290,-0.1610153,-24.324774,0.8720813524392248,1.0,1.0
FAM240C,-0.1610153,-23.921425,0.8720813524392248,1.0,1.0
C11orf91,-0.1610153,-23.951168,0.8720813524392248,1.0,1.0
CD274,-0.1610153,-24.158516,0.8720813524392248,1.0,1.0
LINC01445,-0.1610153,-23.848429,0.8720813524392248,1.0,1.0
CHEK1,-0.1610153,-24.163311,0.8720813524392248,1.0,1.0
FEM1A,-0.1610153,-24.089397,0.8720813524392248,1.0,1.0
LINC01750,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
LINC00345,-0.1610153,-23.991549,0.8720813524392248,1.0,1.0
WNT3A,-0.1610153,-23.951168,0.8720813524392248,1.0,1.0
OTULIN-DT,-0.1610153,-23.741364,0.8720813524392248,1.0,1.0
LINC01305,-0.1610153,-24.089397,0.8720813524392248,1.0,1.0
SATB1,-0.1610153,-24.565968,0.8720813524392248,1.0,1.0
YBX2,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
LINC02885,-0.1610153,-23.908182,0.8720813524392248,1.0,1.0
EPHB3,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
GPR160,-0.1610153,-23.676765,0.8720813524392248,1.0,1.0
MAGIX,-0.1610153,-24.154305,0.8720813524392248,1.0,1.0
ARSF,-0.1610153,-23.749886,0.8720813524392248,1.0,1.0
FCGR2A,-0.1610153,-23.319294,0.8720813524392248,1.0,1.0
SPINK9,-0.1610153,-24.310266,0.8720813524392248,1.0,1.0
ZC3H11A,-0.1610153,-24.375584,0.8720813524392248,1.0,1.0
LINC01257,-0.1610153,-24.375933,0.8720813524392248,1.0,1.0
PPP2CA-DT,-0.1610153,-24.615797,0.8720813524392248,1.0,1.0
TACR2,-0.1610153,-24.066729,0.8720813524392248,1.0,1.0
MARVELD2,-0.1610153,-24.006319,0.8720813524392248,1.0,1.0
MYO3B-AS1,-0.1610153,-23.676765,0.8720813524392248,1.0,1.0
INSYN1,-0.1610153,-24.140665,0.8720813524392248,1.0,1.0
HCG20,-0.1610153,-23.853308,0.8720813524392248,1.0,1.0
LINC02218,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
TRARG1,-0.1610153,-24.066729,0.8720813524392248,1.0,1.0
INTS5,-0.1610153,-24.176395,0.8720813524392248,1.0,1.0
B3GALT5-AS1,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
XPNPEP2,-0.1610153,-24.324774,0.8720813524392248,1.0,1.0
ADAMTS14,-0.1610153,-24.006319,0.8720813524392248,1.0,1.0
TJP3,-0.1610153,-24.155987,0.8720813524392248,1.0,1.0
CALR3,-0.1610153,-24.163311,0.8720813524392248,1.0,1.0
PRX,-0.1610153,-24.565968,0.8720813524392248,1.0,1.0
LINC02532,-0.1610153,-23.781614,0.8720813524392248,1.0,1.0
MACORIS,-0.1610153,-23.749886,0.8720813524392248,1.0,1.0
ASB4,-0.1610153,-23.749886,0.8720813524392248,1.0,1.0
DBP,-0.1610153,-24.276499,0.8720813524392248,1.0,1.0
MAB21L1,-0.1610153,-24.469463,0.8720813524392248,1.0,1.0
HAUS3,-0.1610153,-23.87585,0.8720813524392248,1.0,1.0
LINC00488,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
INAFM2,-0.1610153,-24.155987,0.8720813524392248,1.0,1.0
ASIC1,-0.1610153,-23.741364,0.8720813524392248,1.0,1.0
RGPD2,-0.1610153,-24.11418,0.8720813524392248,1.0,1.0
ANKRD53,-0.1610153,-24.222355,0.8720813524392248,1.0,1.0
TMPRSS5,-0.1610153,-24.424467,0.8720813524392248,1.0,1.0
FBXL19-AS1,-0.1610153,-24.456762,0.8720813524392248,1.0,1.0
PRSS27,-0.1610153,-23.319294,0.8720813524392248,1.0,1.0
FAM66A,-0.1610153,-24.158516,0.8720813524392248,1.0,1.0
MMP27,-0.1610153,-24.158516,0.8720813524392248,1.0,1.0
ODC1-DT,-0.1610153,-24.810558,0.8720813524392248,1.0,1.0
MYO18B-AS1,-0.1610153,-24.006319,0.8720813524392248,1.0,1.0
SEMA7A,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
C22orf31,-0.1610153,-23.741364,0.8720813524392248,1.0,1.0
LINC02823,-0.1610153,-24.373135,0.8720813524392248,1.0,1.0
CABP7,-0.1610153,-24.176395,0.8720813524392248,1.0,1.0
QPCT,-0.1610153,-24.44877,0.8720813524392248,1.0,1.0
PPP1R3G,-0.1610153,-24.176395,0.8720813524392248,1.0,1.0
RASD2,-0.1610153,-24.877836,0.8720813524392248,1.0,1.0
COQ2,-0.1610153,-24.29791,0.8720813524392248,1.0,1.0
IQGAP3,-0.1610153,-24.006319,0.8720813524392248,1.0,1.0
ITPKB-AS1,-0.1610153,-23.749886,0.8720813524392248,1.0,1.0
RHOF,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
DLL3,-0.1610153,-24.155987,0.8720813524392248,1.0,1.0
LINC01538,-0.1610153,-23.993473,0.8720813524392248,1.0,1.0
ACP7,-0.1610153,-24.066729,0.8720813524392248,1.0,1.0
LINC02215,-0.1610153,-24.11418,0.8720813524392248,1.0,1.0
ASCL2,-0.1610153,-23.921425,0.8720813524392248,1.0,1.0
CDH24,-0.1610153,-24.629192,0.8720813524392248,1.0,1.0
CPN1,-0.1610153,-24.11418,0.8720813524392248,1.0,1.0
IL4I1,-0.1610153,-24.470238,0.8720813524392248,1.0,1.0
E2F1,-0.1610153,-24.415287,0.8720813524392248,1.0,1.0
LINC01768,-0.1610153,-24.145378,0.8720813524392248,1.0,1.0
SLC28A1,-0.1610153,-24.30277,0.8720813524392248,1.0,1.0
FLG,-0.1610153,-24.154305,0.8720813524392248,1.0,1.0
DGAT2L6,-0.1610153,-24.063381,0.8720813524392248,1.0,1.0
PICART1,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
NPIPA7,-0.1610153,-24.415287,0.8720813524392248,1.0,1.0
CCRL2,-0.1610153,-23.908182,0.8720813524392248,1.0,1.0
PARVG,-0.1610153,-24.714985,0.8720813524392248,1.0,1.0
MICB,-0.1610153,-24.582993,0.8720813524392248,1.0,1.0
IL20RB-AS1,-0.1610153,-24.456762,0.8720813524392248,1.0,1.0
MRGPRE,-0.1610153,-23.993473,0.8720813524392248,1.0,1.0
MGAM,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
ACTRT3,-0.1610153,-23.848429,0.8720813524392248,1.0,1.0
ARMCX3-AS1,-0.1610153,-23.908182,0.8720813524392248,1.0,1.0
AURKC,-0.1610153,-24.08966,0.8720813524392248,1.0,1.0
KCNH3,-0.1610153,-24.415651,0.8720813524392248,1.0,1.0
TSKS,-0.1610153,-23.848429,0.8720813524392248,1.0,1.0
HSD17B6,-0.1610153,-24.11337,0.8720813524392248,1.0,1.0
ARHGAP5-AS1,-0.1610153,-24.038485,0.8720813524392248,1.0,1.0
LINC01829,-0.1610153,-24.158516,0.8720813524392248,1.0,1.0
FUT5,-0.1610153,-24.415651,0.8720813524392248,1.0,1.0
GAS1RR,-0.1610153,-24.135149,0.8720813524392248,1.0,1.0
PTGS1,-0.1610153,-24.089397,0.8720813524392248,1.0,1.0
IL1B,-0.1610153,-24.629192,0.8720813524392248,1.0,1.0
HM13-AS1,-0.1610153,-24.154305,0.8720813524392248,1.0,1.0
CCDC168,-0.1610153,-24.129116,0.8720813524392248,1.0,1.0
HRC,-0.1610153,-23.848429,0.8720813524392248,1.0,1.0
BEND5,-0.1610153,-24.877836,0.8720813524392248,1.0,1.0
GOLGA8S,-0.1610153,-23.319294,0.8720813524392248,1.0,1.0
ABCD1,-0.1610153,-23.330297,0.8720813524392248,1.0,1.0
BORCS6,-0.1610153,-24.375584,0.8720813524392248,1.0,1.0
TNNT3,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
TMEM154,-0.1610153,-24.006319,0.8720813524392248,1.0,1.0
UNC5C-AS1,-0.1610153,-24.109606,0.8720813524392248,1.0,1.0
WNT3,-0.1610153,-24.08966,0.8720813524392248,1.0,1.0
ONECUT2,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
MORC1,-0.1610153,-24.565968,0.8720813524392248,1.0,1.0
NUP93-DT,-0.1610153,-23.87585,0.8720813524392248,1.0,1.0
NPIPA2,-0.1610153,-24.155987,0.8720813524392248,1.0,1.0
ENO3,-0.1610153,-24.222355,0.8720813524392248,1.0,1.0
RHBDF2,-0.1610153,-23.319294,0.8720813524392248,1.0,1.0
MARCO,-0.1610153,-24.615797,0.8720813524392248,1.0,1.0
LINC01677,-0.1610153,-24.089397,0.8720813524392248,1.0,1.0
FOSB,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
PLPPR3,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
SMIM41,-0.1610153,-24.411276,0.8720813524392248,1.0,1.0
ZNF503-AS1,-0.1610153,-24.09098,0.8720813524392248,1.0,1.0
NOD2,-0.1610153,-24.70165,0.8720813524392248,1.0,1.0
ARC,-0.1610153,-24.476858,0.8720813524392248,1.0,1.0
ZAN,-0.1610153,-23.676765,0.8720813524392248,1.0,1.0
RTL1,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
IPO4,-0.1610153,-24.877836,0.8720813524392248,1.0,1.0
TMEM74,-0.1610153,-23.87585,0.8720813524392248,1.0,1.0
TMEM191C,-0.1610153,-24.810558,0.8720813524392248,1.0,1.0
ABCC2,-0.1610153,-23.908182,0.8720813524392248,1.0,1.0
OPLAH,-0.1610153,-23.741364,0.8720813524392248,1.0,1.0
IL32,-0.1610153,-23.993473,0.8720813524392248,1.0,1.0
TREH,-0.1610153,-24.140665,0.8720813524392248,1.0,1.0
LINC00390,-0.1610153,-24.21877,0.8720813524392248,1.0,1.0
MSC,-0.1610153,-24.310104,0.8720813524392248,1.0,1.0
LINC01884,-0.1610153,-24.369995,0.8720813524392248,1.0,1.0
EXOSC4,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
KLHL10,-0.1610153,-23.921425,0.8720813524392248,1.0,1.0
PIGY-DT,-0.1610153,-24.163311,0.8720813524392248,1.0,1.0
CYGB,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
TCTE1,-0.1610153,-23.528513,0.8720813524392248,1.0,1.0
SHANK2-AS1,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
CRIP3,-0.1610153,-23.330297,0.8720813524392248,1.0,1.0
SMIM10L2A,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
BAALC-AS2,-0.1610153,-24.276499,0.8720813524392248,1.0,1.0
LINC02558,-0.1610153,-24.231682,0.8720813524392248,1.0,1.0
LINC00824,-0.1610153,-24.415651,0.8720813524392248,1.0,1.0
GOLGA6L10,-0.1610153,-24.089397,0.8720813524392248,1.0,1.0
WARS2-IT1,-0.1610153,-24.21877,0.8720813524392248,1.0,1.0
PDE6C,-0.1610153,-23.749886,0.8720813524392248,1.0,1.0
MGC4859,-0.1610153,-24.109606,0.8720813524392248,1.0,1.0
THEMIS2,-0.1610153,-24.310266,0.8720813524392248,1.0,1.0
TULP1,-0.1610153,-23.528513,0.8720813524392248,1.0,1.0
MASP2,-0.1610153,-24.163311,0.8720813524392248,1.0,1.0
SOX5-AS1,-0.1610153,-24.11418,0.8720813524392248,1.0,1.0
ELF4,-0.1610153,-23.330297,0.8720813524392248,1.0,1.0
ABRACL,-0.1610153,-24.140665,0.8720813524392248,1.0,1.0
MTFR2,-0.1610153,-24.44877,0.8720813524392248,1.0,1.0
ASB9,-0.1610153,-24.11418,0.8720813524392248,1.0,1.0
ATP2A1,-0.1610153,-24.582993,0.8720813524392248,1.0,1.0
DKK1,-0.1610153,-24.155987,0.8720813524392248,1.0,1.0
SEMA3B-AS1,-0.1610153,-23.737894,0.8720813524392248,1.0,1.0
USP50,-0.1610153,-24.276499,0.8720813524392248,1.0,1.0
DENND1C,-0.1610153,-24.415287,0.8720813524392248,1.0,1.0
LINC01923,-0.1610153,-24.305696,0.8720813524392248,1.0,1.0
EWSAT1,-0.1610153,-24.375584,0.8720813524392248,1.0,1.0
ATP11AUN,-0.1610153,-23.781614,0.8720813524392248,1.0,1.0
FMO1,-0.1610153,-24.310266,0.8720813524392248,1.0,1.0
MPRIP-AS1,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
GNG13,-0.1610153,-24.135149,0.8720813524392248,1.0,1.0
MAP1LC3C,-0.1610153,-23.908182,0.8720813524392248,1.0,1.0
LOXL1-AS1,-0.1610153,-24.176395,0.8720813524392248,1.0,1.0
VIL1,-0.1610153,-24.375584,0.8720813524392248,1.0,1.0
GRPEL1,-0.1610153,-24.603516,0.8720813524392248,1.0,1.0
C22orf15,-0.1610153,-24.369995,0.8720813524392248,1.0,1.0
FRK,-0.1610153,-24.225956,0.8720813524392248,1.0,1.0
ZNF114,-0.1610153,-23.319294,0.8720813524392248,1.0,1.0
HEXA-AS1,-0.1610153,-24.716019,0.8720813524392248,1.0,1.0
SERPINB2,-0.1610153,-24.695572,0.8720813524392248,1.0,1.0
TRIM17,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
NIPAL1,-0.1610153,-23.741364,0.8720813524392248,1.0,1.0
SMIM35,-0.1610153,-24.163311,0.8720813524392248,1.0,1.0
OOSP4B,-0.1610153,-24.006319,0.8720813524392248,1.0,1.0
FGFRL1,-0.1610153,-23.676765,0.8720813524392248,1.0,1.0
LINC01716,-0.1610153,-24.470238,0.8720813524392248,1.0,1.0
FAM78A,-0.1610153,-24.424467,0.8720813524392248,1.0,1.0
TOR4A,-0.1610153,-23.908182,0.8720813524392248,1.0,1.0
EFCAB6-DT,-0.1610153,-23.848429,0.8720813524392248,1.0,1.0
PRIM1,-0.1610153,-23.853308,0.8720813524392248,1.0,1.0
CFP,-0.1610153,-24.109606,0.8720813524392248,1.0,1.0
TRIM67,-0.1610153,-23.319294,0.8720813524392248,1.0,1.0
LINC02700,-0.1610153,-24.11337,0.8720813524392248,1.0,1.0
AADACL2,-0.1610153,-24.089397,0.8720813524392248,1.0,1.0
ECRG4,-0.1610153,-23.848429,0.8720813524392248,1.0,1.0
OR10G3,-0.1610153,-24.038485,0.8720813524392248,1.0,1.0
CYYR1-AS1,-0.1610153,-23.87585,0.8720813524392248,1.0,1.0
XIRP2,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
TYROBP,-0.1610153,-23.676765,0.8720813524392248,1.0,1.0
SGPP2,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
ZXDA,-0.1610153,-23.330297,0.8720813524392248,1.0,1.0
DBH-AS1,-0.1610153,-24.469463,0.8720813524392248,1.0,1.0
MRC1,-0.1610153,-24.85638,0.8720813524392248,1.0,1.0
CLTRN,-0.1610153,-24.225956,0.8720813524392248,1.0,1.0
VN1R1,-0.1610153,-24.411276,0.8720813524392248,1.0,1.0
CLEC19A,-0.1610153,-24.615797,0.8720813524392248,1.0,1.0
LINC02880,-0.1610153,-23.921425,0.8720813524392248,1.0,1.0
KCNJ9,-0.1610153,-23.741364,0.8720813524392248,1.0,1.0
DIPK2B,-0.1610153,-24.395761,0.8720813524392248,1.0,1.0
LINC00664,-0.1610153,-24.129116,0.8720813524392248,1.0,1.0
TEX30,-0.1610153,-24.154305,0.8720813524392248,1.0,1.0
TMPRSS11E,-0.1610153,-23.87585,0.8720813524392248,1.0,1.0
CSRP3,-0.1610153,-24.877836,0.8720813524392248,1.0,1.0
ENHO,-0.1610153,-23.951168,0.8720813524392248,1.0,1.0
USP6,-0.1610153,-24.29791,0.8720813524392248,1.0,1.0
CLNK,-0.1610153,-24.154305,0.8720813524392248,1.0,1.0
CLCA4,-0.1610153,-23.330297,0.8720813524392248,1.0,1.0
ATXN7L2,-0.1610153,-24.225956,0.8720813524392248,1.0,1.0
BTNL3,-0.1610153,-24.176395,0.8720813524392248,1.0,1.0
ZBTB8B,-0.1610153,-23.87585,0.8720813524392248,1.0,1.0
PEX12,-0.1610153,-24.395761,0.8720813524392248,1.0,1.0
RAD9B,-0.1610153,-23.741364,0.8720813524392248,1.0,1.0
LPAR4,-0.1610153,-24.089397,0.8720813524392248,1.0,1.0
EEF2KMT,-0.1610153,-24.21877,0.8720813524392248,1.0,1.0
NXF3,-0.1610153,-23.749886,0.8720813524392248,1.0,1.0
CLSPN,-0.1610153,-24.305696,0.8720813524392248,1.0,1.0
KLHDC8A,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
DCAF12L2,-0.1610153,-24.513548,0.8720813524392248,1.0,1.0
LINC02207,-0.1610153,-23.749886,0.8720813524392248,1.0,1.0
FAM110A,-0.1610153,-24.44877,0.8720813524392248,1.0,1.0
TCF15,-0.1610153,-23.991549,0.8720813524392248,1.0,1.0
HSF5,-0.1610153,-24.08966,0.8720813524392248,1.0,1.0
ABI3,-0.1610153,-24.154305,0.8720813524392248,1.0,1.0
C17orf114,-0.1610153,-24.469463,0.8720813524392248,1.0,1.0
LINC02341,-0.1610153,-24.135149,0.8720813524392248,1.0,1.0
STBD1,-0.1610153,-23.319294,0.8720813524392248,1.0,1.0
PDE11A,-0.1610153,-24.066729,0.8720813524392248,1.0,1.0
CCDC88C,-0.1610153,-23.286041,0.8720813524392248,1.0,1.0
LINC02679,-0.1610153,-23.657187,0.8720813524392248,1.0,1.0
G0S2,-0.1610153,-24.140665,0.8720813524392248,1.0,1.0
HDAC11-AS1,-0.1610153,-24.373135,0.8720813524392248,1.0,1.0
ZSCAN2,-0.1610153,-24.089397,0.8720813524392248,1.0,1.0
FASTKD3,-0.1610153,-23.330297,0.8720813524392248,1.0,1.0
HMGB3,-0.1610153,-23.853308,0.8720813524392248,1.0,1.0
C6orf132,-0.1610153,-24.11418,0.8720813524392248,1.0,1.0
